date,symbol,open,high,low,close,volume
2023-11-20,AAA.SZ,28.3100456282124,29.370149724758676,28.03460132471556,29.304141431024476,4661307
2023-11-21,AAA.SZ,29.304141431024476,29.49024844254322,29.197245884499466,29.37447667714636,1295885
2023-11-22,AAA.SZ,29.37447667714636,29.482511808954158,28.85028391407859,28.997573902492928,1256083
2023-11-23,AAA.SZ,28.997573902492928,29.01928927886495,28.384126498662685,28.451355009763933,2074324
2023-11-24,AAA.SZ,28.451355009763933,28.8416645798111,28.27204288622593,28.820630656508445,3998190
2023-11-27,AAA.SZ,28.820630656508445,29.06275628831865,28.230284951421666,28.319959836546886,3488445
2023-11-28,AAA.SZ,28.319959836546886,28.46726978236428,28.250110652304137,28.379458835743176,2842974
2023-11-29,AAA.SZ,28.379458835743176,29.45197108259643,28.225998615701087,29.29315099161329,3592099
2023-11-30,AAA.SZ,29.29315099161329,29.390928393764923,29.115080335488727,29.131169628811335,1379180
2023-12-01,AAA.SZ,29.131169628811335,30.192134860943693,29.11448305276305,29.909891579941164,3433178
2023-12-04,AAA.SZ,29.909891579941164,29.998524136205837,29.141960154896942,29.217374689285094,4631211
2023-12-05,AAA.SZ,29.217374689285094,29.351241095442916,28.901556700737828,28.926110714969695,2684182
2023-12-06,AAA.SZ,28.926110714969695,29.18039834290048,28.10641430148419,28.149377138143002,1908286
2023-12-07,AAA.SZ,28.149377138143002,28.443604690642527,28.044684645526562,28.20391739661748,4699757
2023-12-08,AAA.SZ,28.20391739661748,28.719883359872583,27.974772865918688,28.654895104551965,4965313
2023-12-11,AAA.SZ,28.654895104551965,28.944938915461616,28.48484371523043,28.711653530809286,4463089
2023-12-12,AAA.SZ,28.711653530809286,29.571520896574626,28.55746209186504,29.42870997604257,2897921
2023-12-13,AAA.SZ,29.42870997604257,29.578449264239126,28.91666275296477,29.012058574084467,4474142
2023-12-14,AAA.SZ,29.012058574084467,29.207179382128345,28.740747656691767,29.155630485731933,369160
2023-12-15,AAA.SZ,29.155630485731933,29.192533186515885,28.745327181117183,28.868643717849093,2669931
2023-12-18,AAA.SZ,28.868643717849093,29.30523032099567,28.830324020467394,29.089519219011535,541904
2023-12-19,AAA.SZ,29.089519219011535,29.547552595328458,28.90444786074187,29.39422114020973,678526
2023-12-20,AAA.SZ,29.39422114020973,29.886502403315863,29.3477352159747,29.748170978588195,937393
2023-12-21,AAA.SZ,29.748170978588195,29.96920965148175,29.031766263447476,29.141911611233045,3445503
2023-12-22,AAA.SZ,29.141911611233045,29.36841340481541,28.49745522316567,28.64988445282746,914422
2023-12-25,AAA.SZ,28.64988445282746,28.707460051156083,28.020331806246155,28.269245737218462,834983
2023-12-26,AAA.SZ,28.269245737218462,28.44726110479041,28.00448658950205,28.15055114346347,2363429
2023-12-27,AAA.SZ,28.15055114346347,28.26336266189677,27.9486706404551,28.212978126089247,3235812
2023-12-28,AAA.SZ,28.212978126089247,28.842111639215478,27.93277359928821,28.62348365866955,4375115
2023-12-29,AAA.SZ,28.62348365866955,28.81643667970785,28.11404210795082,28.163303856234958,2976280
2024-01-01,AAA.SZ,28.163303856234958,28.43332907650853,27.217679599115336,27.30258927276635,3038687
2024-01-02,AAA.SZ,27.30258927276635,28.53400595475364,27.186594967105393,28.50108431932663,1516842
2024-01-03,AAA.SZ,28.50108431932663,28.530783014960594,27.761094455939716,27.886790474472793,2431256
2024-01-04,AAA.SZ,27.886790474472793,28.454324375048508,27.76395752247359,28.364104477954733,3789024
2024-01-05,AAA.SZ,28.364104477954733,28.480506001018433,28.10535847934813,28.39571061652057,4496650
2024-01-08,AAA.SZ,28.39571061652057,28.632093882753004,28.18889584995353,28.55082969641098,3802418
2024-01-09,AAA.SZ,28.55082969641098,28.824376462965322,28.371670398291663,28.564173452453304,2381608
2024-01-10,AAA.SZ,28.564173452453304,28.6461723080801,28.265038681133362,28.362578747196828,4030010
2024-01-11,AAA.SZ,28.362578747196828,28.725530947298306,28.12643167120846,28.637227415140742,3741771
2024-01-12,AAA.SZ,28.637227415140742,28.858143105873808,28.133106749275157,28.405030230042563,4179441
2024-01-15,AAA.SZ,28.405030230042563,29.21839556434905,28.16922917554091,29.079612285850494,1060652
2024-01-16,AAA.SZ,29.079612285850494,29.653491396237495,29.064640109512098,29.421685284736483,2288370
2024-01-17,AAA.SZ,29.421685284736483,29.819444001247604,29.229096434225156,29.78605447467514,1648485
2024-01-18,AAA.SZ,29.78605447467514,29.93891431219534,29.47559921368393,29.50468452227013,1667343
2024-01-19,AAA.SZ,29.50468452227013,29.528858571887383,29.295667155507815,29.382264581103925,3425495
2024-01-22,AAA.SZ,29.382264581103925,29.41444419690188,28.686426326007194,28.71702387423375,3485744
2024-01-23,AAA.SZ,28.71702387423375,28.97866915305868,28.35430275375589,28.53223136929168,855612
2024-01-24,AAA.SZ,28.53223136929168,28.58424080586171,27.773069340450622,27.96948798362598,4094528
2024-01-25,AAA.SZ,27.96948798362598,28.876230999373355,27.925082713771168,28.71662410364147,2176475
2024-01-26,AAA.SZ,28.71662410364147,28.886234172760922,28.59755150084239,28.759536673361342,2241912
2024-01-29,AAA.SZ,28.759536673361342,28.98035411347969,28.620505974219846,28.87065251669543,3244311
2024-01-30,AAA.SZ,28.87065251669543,29.131886213493367,28.642009927619096,28.757211423175516,385622
2024-01-31,AAA.SZ,28.757211423175516,28.904152064421233,28.709769572962724,28.88372196465342,2062889
2024-02-01,AAA.SZ,28.88372196465342,30.542247838342107,28.754322774521025,30.335782441805307,2006862
2024-02-02,AAA.SZ,30.335782441805307,30.628590910664716,29.941582691312338,30.171981720280417,4126390
2024-02-05,AAA.SZ,30.171981720280417,30.347630860961644,29.767724940734723,29.80273041763841,1496436
2024-02-06,AAA.SZ,29.80273041763841,30.41352359094834,29.76512801065622,30.13030435267,767540
2024-02-07,AAA.SZ,30.13030435267,30.160327690019603,28.57125179434656,28.682261533394566,2295690
2024-02-08,AAA.SZ,28.682261533394566,28.861398050837433,28.411317582670797,28.732717525757547,1688236
2024-02-09,AAA.SZ,28.732717525757547,28.81809676755888,28.34179064681538,28.537312334139596,4805815
2024-02-12,AAA.SZ,28.537312334139596,28.749709818617593,27.80435096045502,27.998869313639545,3082410
2024-02-13,AAA.SZ,27.998869313639545,28.572304965042715,27.888603048990827,28.29438836158402,1504355
2024-02-14,AAA.SZ,28.29438836158402,28.421828610988708,28.12066711207898,28.3385971425192,2775480
2024-02-15,AAA.SZ,28.3385971425192,28.528881150764853,27.34744556569635,27.36376110559394,3524083
2024-02-16,AAA.SZ,27.36376110559394,27.428939600981742,26.854083981974327,27.030945088885428,2564722
2024-02-19,AAA.SZ,27.030945088885428,27.189633966579773,25.31430785295877,25.548748947367514,3001092
2024-02-20,AAA.SZ,25.548748947367514,25.835723998547092,25.38729495822551,25.709557977498836,2350229
2024-02-21,AAA.SZ,25.709557977498836,26.11808285697207,25.483310354396057,25.866298992925426,1622534
2024-02-22,AAA.SZ,25.866298992925426,26.028765452040595,25.28997181107029,25.477941542100947,1822907
2024-02-23,AAA.SZ,25.477941542100947,25.861690749920097,25.436022558617253,25.763267069323657,2615967
2024-02-26,AAA.SZ,25.763267069323657,25.804073764545063,24.90505417047688,25.13309443757205,4775112
2024-02-27,AAA.SZ,25.13309443757205,25.181773342675633,24.643506510531346,24.671415223037467,2970574
2024-02-28,AAA.SZ,24.671415223037467,24.953092012349526,24.533929049733143,24.887376624728734,2988939
2024-02-29,AAA.SZ,24.887376624728734,24.959156380340854,24.518831869911967,24.56428322890536,4086280
2024-03-01,AAA.SZ,24.56428322890536,24.775065721276526,24.531198136660993,24.546201089005674,2144940
2024-03-04,AAA.SZ,24.546201089005674,24.689345120010874,24.177752468461534,24.28727168128019,2199409
2024-03-05,AAA.SZ,24.28727168128019,24.42017682109142,24.023860818346915,24.103471855509802,3272382
2024-03-06,AAA.SZ,24.103471855509802,24.14180371003095,23.819156309628166,23.9416659264862,3981857
2024-03-07,AAA.SZ,23.9416659264862,24.149271942738128,23.48108868908262,23.622431118015903,4637871
2024-03-08,AAA.SZ,23.622431118015903,23.95056165569686,23.600804281840446,23.775414456943597,391464
2024-03-11,AAA.SZ,23.775414456943597,23.802586175995124,23.455647175267586,23.494849066410026,4839400
2024-03-12,AAA.SZ,23.494849066410026,23.683686086820792,23.35841206340317,23.513812116647088,2773829
2024-03-13,AAA.SZ,23.513812116647088,23.64698525015313,23.103044753485484,23.190242147723385,218581
2024-03-14,AAA.SZ,23.190242147723385,23.219841959093248,22.343884333602006,22.511077440356146,3952256
2024-03-15,AAA.SZ,22.511077440356146,23.042034684777732,22.360325917392036,22.93073221048601,438540
2024-03-18,AAA.SZ,22.93073221048601,23.28727097576983,22.735058735945238,23.169002146187466,601590
2024-03-19,AAA.SZ,23.169002146187466,24.29977609108104,23.004996151134844,24.249461897876493,1518412
2024-03-20,AAA.SZ,24.249461897876493,24.479447005059903,23.658765212936963,23.767724668271654,3460492
2024-03-21,AAA.SZ,23.767724668271654,23.97152734634535,23.518640058433895,23.681883613902915,1730369
2024-03-22,AAA.SZ,23.681883613902915,23.84423979242329,23.560130243423693,23.633775952652364,972328
2024-03-25,AAA.SZ,23.633775952652364,24.228816221369684,23.553185290962762,24.110870476397047,4909479
2023-01-03,BBB.SZ,54.918062754363916,55.24964689854403,54.02068943856241,54.17205790254835,3027503
2023-01-04,BBB.SZ,54.17205790254835,55.4106440177911,54.12420594397101,55.25017184828693,450679
2023-01-05,BBB.SZ,55.25017184828693,55.51412486672183,54.44453413508697,54.68549589770523,4924574
2023-01-06,BBB.SZ,54.68549589770523,55.64643413564043,54.590574653361514,55.117470686770694,2526105
2023-01-09,BBB.SZ,55.117470686770694,55.35397068763395,54.8840620114161,54.923224794253976,4911671
2023-01-10,BBB.SZ,54.923224794253976,55.803239451173575,54.70770304719162,55.3341104844932,1204381
2023-01-11,BBB.SZ,55.3341104844932,55.4608884434742,54.56221971749261,54.99921673019873,2116328
2023-01-12,BBB.SZ,54.99921673019873,55.37807194496091,54.58980327666029,54.91261899969127,4532787
2023-01-13,BBB.SZ,54.91261899969127,55.49554276718691,54.721995833937946,54.9579677744834,370146
2023-01-16,BBB.SZ,54.9579677744834,55.03864521703571,53.966291053040784,54.33119287569603,4401828
2023-01-17,BBB.SZ,54.33119287569603,54.858274629780745,54.18427194646044,54.826527907152474,644026
2023-01-18,BBB.SZ,54.826527907152474,55.07977364236922,54.47985364159083,54.51455890383843,4042863
2023-01-19,BBB.SZ,54.51455890383843,54.58978583813245,53.96440697377595,54.38652018220579,4408080
2023-01-20,BBB.SZ,54.38652018220579,54.80038263740517,53.425719979675065,53.771230208346566,4474798
2023-01-23,BBB.SZ,53.771230208346566,54.26529168748584,51.78529088672421,52.18933418480696,4572089
2023-01-24,BBB.SZ,52.18933418480696,52.43061587498453,52.0445077962089,52.08982131301507,1490254
2023-01-25,BBB.SZ,52.08982131301507,53.76941908408195,51.64952498996106,53.6108510211735,368449
2023-01-26,BBB.SZ,53.6108510211735,54.37798346611286,53.26851899093124,54.127544436840545,2950774
2023-01-27,BBB.SZ,54.127544436840545,54.53294585766885,53.810776199250654,54.13383042825052,4530675
2023-01-30,BBB.SZ,54.13383042825052,54.16555363971744,53.63753095692639,53.9848605589669,4275318
2023-01-31,BBB.SZ,53.9848605589669,54.34718984276402,53.51453819988755,54.01769202809715,746275
2023-02-01,BBB.SZ,54.01769202809715,54.72990709501809,53.689486105295316,54.38584748491415,224591
2023-02-02,BBB.SZ,54.38584748491415,54.74251195817336,53.329574273685566,53.65251026792956,739104
2023-02-03,BBB.SZ,53.65251026792956,54.532770456838314,53.12073598815199,54.38054789642238,2698133
2023-02-06,BBB.SZ,54.38054789642238,55.25944934314013,53.962419312072235,54.8598773784116,4561213
2023-02-07,BBB.SZ,54.8598773784116,55.420985807324435,54.60193769236573,55.345261362518436,3397154
2023-02-08,BBB.SZ,55.345261362518436,55.78432724541658,54.945653549225284,55.65115024766389,1434649
2023-02-09,BBB.SZ,55.65115024766389,56.175139082567114,55.41754399965971,55.683124915047394,1308468
2023-02-10,BBB.SZ,55.683124915047394,56.567884811262736,55.534210593399024,56.14578807925872,1260152
2023-02-13,BBB.SZ,56.14578807925872,56.59390164837788,55.79936335477184,56.55823699901454,3841104
2023-02-14,BBB.SZ,56.55823699901454,56.71996948980383,55.81704745931912,56.34202725308944,1083667
2023-02-15,BBB.SZ,56.34202725308944,56.48495917784237,55.45944112751578,55.98157147250494,3323253
2023-02-16,BBB.SZ,55.98157147250494,56.240340241194474,55.77174693651934,56.06806214284704,2465885
2023-02-17,BBB.SZ,56.06806214284704,57.283715397098646,55.75896250858439,57.12081723275504,980096
2023-02-20,BBB.SZ,57.12081723275504,57.18330739592941,56.17052069394837,56.311894014710475,3690437
2023-02-21,BBB.SZ,56.311894014710475,56.585566154149575,54.813802040256675,55.36515569634337,2301340
2023-02-22,BBB.SZ,55.36515569634337,55.90584808030938,54.8214355341022,55.491825346556226,2814766
2023-02-23,BBB.SZ,55.491825346556226,55.892104781348124,55.12167629104358,55.54417874597383,3024537
2023-02-24,BBB.SZ,55.54417874597383,56.06062998809442,55.091941732594094,55.67688923056936,4884377
2023-02-27,BBB.SZ,55.67688923056936,55.92737755126752,55.2708125375028,55.856388706348895,1692173
2023-02-28,BBB.SZ,55.856388706348895,56.389211832804165,55.38684803617551,55.7287440526317,1727059
2023-03-01,BBB.SZ,55.7287440526317,57.21585642963295,55.67263602034119,56.735551833159896,1174477
2023-03-02,BBB.SZ,56.735551833159896,57.19785342228265,55.42559952535721,55.69405944217825,1573300
2023-03-03,BBB.SZ,55.69405944217825,56.15734190699983,54.79046909766559,55.171731687198275,397584
2023-03-06,BBB.SZ,55.171731687198275,55.68818046505892,54.741167695311276,55.12353486940487,1505802
2023-03-07,BBB.SZ,55.12353486940487,55.43610806038894,53.86591550961266,54.084669874129204,992015
2023-03-08,BBB.SZ,54.084669874129204,54.214617983838174,53.481193994190654,53.99119884700486,4875275
2023-03-09,BBB.SZ,53.99119884700486,55.42818074240637,53.87836308292492,55.07791580607656,2583502
2023-03-10,BBB.SZ,55.07791580607656,55.52687582250246,54.78856867138488,55.11038601365048,2068067
2023-03-13,BBB.SZ,55.11038601365048,55.694583506794,54.72111943557922,55.27942314083667,1751348
2023-03-14,BBB.SZ,55.27942314083667,55.58090416431342,54.09498034056557,54.483051684773194,2971259
2023-03-15,BBB.SZ,54.483051684773194,54.54572669008096,53.74674437210868,54.10721040013106,954741
2023-03-16,BBB.SZ,54.10721040013106,54.3250229208287,53.71906015201274,53.88693076794206,3452214
2023-03-17,BBB.SZ,53.88693076794206,54.385238454921165,53.597376792962564,53.703923357772354,2123615
2023-03-20,BBB.SZ,53.703923357772354,54.87021412781613,53.35262273565929,54.540122870558385,3110087
2023-03-21,BBB.SZ,54.540122870558385,55.22700422545487,54.20233570414022,54.918682315066064,4744081
2023-03-22,BBB.SZ,54.918682315066064,55.08640992330722,54.10297040312222,54.222470334788724,241449
2023-03-23,BBB.SZ,54.222470334788724,54.616527029170676,53.83213242879665,54.39891695980529,2775032
2023-03-24,BBB.SZ,54.39891695980529,55.23107146396207,54.13648929920828,54.73811164335903,4590224
2023-03-27,BBB.SZ,54.73811164335903,55.87690097009856,54.363499026302364,55.497773538139256,3118439
2023-03-28,BBB.SZ,55.497773538139256,57.01219733786165,55.02854057003711,56.5608319019227,1728662
2023-03-29,BBB.SZ,56.5608319019227,56.833244791319274,55.789171005381746,55.907270646036146,235370
2023-03-30,BBB.SZ,55.907270646036146,56.269960599143616,55.35668788508542,55.394460051552905,956636
2023-03-31,BBB.SZ,55.394460051552905,55.55286850255255,54.16669071857886,54.59809618721404,3069791
2023-04-03,BBB.SZ,54.59809618721404,54.99130500885489,54.12367210631443,54.466381415835194,4132516
2023-04-04,BBB.SZ,54.466381415835194,55.03535873898943,54.07713328642711,54.78541601988235,4742681
2023-04-05,BBB.SZ,54.78541601988235,55.7065966485346,54.321795956430485,55.44576963537484,3044236
2023-04-06,BBB.SZ,55.44576963537484,55.81551319245468,54.964822927482686,55.41516556856574,4786134
2023-04-07,BBB.SZ,55.41516556856574,55.935772535094756,54.69382706642494,55.22557989365535,1016004
2023-04-10,BBB.SZ,55.22557989365535,55.40477086482625,54.9167925113164,55.343446988752326,1693786
2023-04-11,BBB.SZ,55.343446988752326,55.80473798178344,54.53829854739579,54.820112767634285,527244
2023-04-12,BBB.SZ,54.820112767634285,56.390634099442615,54.58340344588062,56.20640974795017,4798981
2023-04-13,BBB.SZ,56.20640974795017,56.47154858099733,55.062099130400846,55.170236374630754,3655912
2023-04-14,BBB.SZ,55.170236374630754,55.34865345201711,54.842537930758155,55.309484567995824,4813199
2023-04-17,BBB.SZ,55.309484567995824,56.85448929539753,55.136276336288006,56.66410144249024,1375393
2023-04-18,BBB.SZ,56.66410144249024,56.987122614814496,56.13982129961724,56.68809310480588,2614368
2023-04-19,BBB.SZ,56.68809310480588,56.74669004103615,56.23889668929895,56.58066157462349,2189319
2023-04-20,BBB.SZ,56.58066157462349,56.872923857428034,56.01649267945656,56.36210407102929,2309821
2023-04-21,BBB.SZ,56.36210407102929,56.88669722768103,56.04385484285701,56.26168796177983,892330
2023-04-24,BBB.SZ,56.26168796177983,57.28504321970125,56.20576953516504,57.199173785324334,4574843
2023-04-25,BBB.SZ,57.199173785324334,57.643164463727814,55.701570418197925,55.74625470783559,1842955
2023-04-26,BBB.SZ,55.74625470783559,57.031915841685965,55.494187767140616,56.78253404955551,366150
2023-04-27,BBB.SZ,56.78253404955551,57.164348342237126,55.783759664405984,55.85656149194885,2886905
2023-04-28,BBB.SZ,55.85656149194885,56.022581027304085,55.351415675045196,55.70038112936228,1945964
2023-05-01,BBB.SZ,55.70038112936228,55.812627228128974,54.946589193525696,55.438284843999696,589415
2023-05-02,BBB.SZ,55.438284843999696,55.95643896740222,54.94556651221175,55.843389897293044,3144287
2023-05-03,BBB.SZ,55.843389897293044,55.9087084296908,54.44943629618171,54.82007103559123,3603548
2023-05-04,BBB.SZ,54.82007103559123,55.26327063034825,54.68265343201336,55.13845681015181,746012
2023-05-05,BBB.SZ,55.13845681015181,56.874050567683874,54.65883660337153,56.48935331759422,1735765
2023-05-08,BBB.SZ,56.48935331759422,56.990756252900745,55.112083869901106,55.60798967344356,2685181
2023-05-09,BBB.SZ,55.60798967344356,56.21067544233568,55.476298328654394,55.75160590278932,2369798
2023-05-10,BBB.SZ,55.75160590278932,56.14235641706943,54.92191142600885,55.33724778520129,4281726
2023-05-11,BBB.SZ,55.33724778520129,55.72102031816707,55.15895473020299,55.634836242995156,3539289
2023-05-12,BBB.SZ,55.634836242995156,55.847258604287205,55.18279858264573,55.66649387088743,2105534
2023-05-15,BBB.SZ,55.66649387088743,55.8581628118227,54.71490737012199,55.26611837362481,232659
2023-05-16,BBB.SZ,55.26611837362481,55.76377511756794,55.2227208171722,55.60393654253102,2698475
2023-05-17,BBB.SZ,55.60393654253102,57.12512448904699,55.102112365019465,56.81872645167012,739872
2023-05-18,BBB.SZ,56.81872645167012,57.13621592912002,56.34667218425546,56.71046928151533,3955798
2023-05-19,BBB.SZ,56.71046928151533,57.435870585042615,56.157704688203154,57.21328705395717,3059470
2023-05-22,BBB.SZ,57.21328705395717,57.43418738409012,56.089863398716446,56.36705348071963,1036320
2023-05-23,BBB.SZ,56.36705348071963,56.838917765599746,55.27755889582201,55.75426822264557,3986912
2023-05-24,BBB.SZ,55.75426822264557,56.53342711489168,55.693343099991004,56.08484470768235,4561902
2023-05-25,BBB.SZ,56.08484470768235,57.28971179502111,55.87816358748339,57.094217744916556,1747824
2023-05-26,BBB.SZ,57.094217744916556,57.8802897655536,57.02932119645475,57.35372577035914,1250997
2023-05-29,BBB.SZ,57.35372577035914,57.90155379959721,56.603851326751084,57.162082492211546,3483973
2023-05-30,BBB.SZ,57.162082492211546,57.38730812588131,56.6898521170916,57.18122389862824,4225903
2023-05-31,BBB.SZ,57.18122389862824,57.40234580792342,55.87925187070575,56.36393666314496,532829
2023-06-01,BBB.SZ,56.36393666314496,57.0876578354986,55.83351427229405,56.78648930063662,4511054
2023-06-02,BBB.SZ,56.78648930063662,57.94176651503148,56.71218513804841,57.399874520564026,4414896
2023-06-05,BBB.SZ,57.399874520564026,57.90643040009616,56.876621170039236,57.11439852771939,334000
2023-06-06,BBB.SZ,57.11439852771939,57.19860774814942,56.751565936102196,56.8183178826549,2977429
2023-06-07,BBB.SZ,56.8183178826549,57.25746311619314,56.676128083925846,57.016230747359984,422137
2023-06-08,BBB.SZ,57.016230747359984,57.344474687448944,56.59092970476085,56.74294262276996,3123504
2023-06-09,BBB.SZ,56.74294262276996,57.042531655786966,56.43706170906982,56.71818644977546,2705221
2023-06-12,BBB.SZ,56.71818644977546,58.29565473541767,56.54511994522415,58.15946277114952,4020367
2023-06-13,BBB.SZ,58.15946277114952,58.663051561820026,57.92560844975428,58.01026236239436,3463244
2023-06-14,BBB.SZ,58.01026236239436,58.41232786161735,57.6647340189868,57.78557320719921,4673957
2023-06-15,BBB.SZ,57.78557320719921,58.27444664329409,57.256917440853776,57.36586197352316,2400269
2023-06-16,BBB.SZ,57.36586197352316,58.392398716977524,56.80687584438898,57.891161947285426,4531373
2023-06-19,BBB.SZ,57.891161947285426,58.33167783248731,57.34172380987102,57.78745455893515,666510
2023-06-20,BBB.SZ,57.78745455893515,58.05746648149907,56.81039584781563,57.366491350898706,4081383
2023-06-21,BBB.SZ,57.366491350898706,58.654180792567736,57.098157601472245,58.28696161664924,1390894
2023-06-22,BBB.SZ,58.28696161664924,59.4108352363544,58.10367823228434,59.290861875549936,808092
2023-06-23,BBB.SZ,59.290861875549936,59.69994697179343,58.41684013267547,58.892917840516624,1197996
2023-06-26,BBB.SZ,58.892917840516624,59.02265339843442,57.42364794794865,57.631085983168504,699792
2023-06-27,BBB.SZ,57.631085983168504,58.75338986803753,57.43835944513345,58.339614917693474,1675326
2023-06-28,BBB.SZ,58.339614917693474,58.496034073852194,57.73375127031479,57.890565635456696,2468756
2023-06-29,BBB.SZ,57.890565635456696,58.54715750548777,57.79030205333489,58.452654914996614,4917911
2023-06-30,BBB.SZ,58.452654914996614,58.573663756472826,56.962712916965444,57.130470778780754,4026690
2023-07-03,BBB.SZ,57.130470778780754,57.78452917850571,56.909059490571906,57.75455887760428,4958939
2023-07-04,BBB.SZ,57.75455887760428,58.177785808024474,56.56225232509231,56.95541240307497,768629
2023-07-05,BBB.SZ,56.95541240307497,57.89644144124844,56.89308233616328,57.46785708395989,1802457
2023-07-06,BBB.SZ,57.46785708395989,57.80727135060493,57.32419801954115,57.49725381527711,1271248
2023-07-07,BBB.SZ,57.49725381527711,57.614142662506694,56.40830199026143,56.87385570905601,3704886
2023-07-10,BBB.SZ,56.87385570905601,56.947437181597294,56.5137180856445,56.62105792469046,1483640
2023-07-11,BBB.SZ,56.62105792469046,57.13949813326112,56.408438554183896,57.10057123599126,613953
2023-07-12,BBB.SZ,57.10057123599126,57.31016294143878,56.6029820259305,57.191512989293486,4338340
2023-07-13,BBB.SZ,57.191512989293486,58.12295341138186,57.07874330982485,57.60661794515235,4663653
2023-07-14,BBB.SZ,57.60661794515235,59.14953126015136,57.53253583802502,58.98469263833043,785503
2023-07-17,BBB.SZ,58.98469263833043,59.21270254544117,57.631333468577004,57.92694107607115,522641
2023-07-18,BBB.SZ,57.92694107607115,59.15069464599232,57.7315543520373,59.06205537035133,2023217
2023-07-19,BBB.SZ,59.06205537035133,59.30958685998955,58.71640181048314,59.155048295488264,437283
2023-07-20,BBB.SZ,59.155048295488264,59.476415987962724,58.07534532469555,58.55173078179892,1678232
2023-07-21,BBB.SZ,58.55173078179892,58.91906387627389,57.55656260188537,57.66051936561058,4877421
2023-07-24,BBB.SZ,57.66051936561058,57.82374747298598,57.20559920996632,57.55186815699983,491180
2023-07-25,BBB.SZ,57.55186815699983,58.26150813363338,57.24670897438476,58.20048751166352,3799243
2023-07-26,BBB.SZ,58.20048751166352,58.44579163977419,58.024358937887264,58.13299488296421,4928022
2023-07-27,BBB.SZ,58.13299488296421,59.35940449202251,57.759316828243506,59.19809371072225,2597934
2023-07-28,BBB.SZ,59.19809371072225,59.351165907935794,58.03361009596874,58.21404943039319,678110
2023-07-31,BBB.SZ,58.21404943039319,58.78578746406825,57.91515369990914,58.22573181393609,4318346
2023-08-01,BBB.SZ,58.22573181393609,58.595747874541004,57.31861906116198,57.392172127489985,4702606
2023-08-02,BBB.SZ,57.392172127489985,57.992346506412936,57.11289903189902,57.65848397987642,2810864
2023-08-03,BBB.SZ,57.65848397987642,58.54377471291471,57.46178765774213,58.28441701398874,4443699
2023-08-04,BBB.SZ,58.28441701398874,58.55106654134732,57.533697577575865,58.0159623136104,3810879
2023-08-07,BBB.SZ,58.0159623136104,58.343090975787376,56.22279383629283,56.28139953980711,3235609
2023-08-08,BBB.SZ,56.28139953980711,56.83448365181819,56.0294407087827,56.43290242481685,1035783
2023-08-09,BBB.SZ,56.43290242481685,57.15051457183694,56.15891512325289,56.74364065669131,2259932
2023-08-10,BBB.SZ,56.74364065669131,57.155819295877656,56.324443735822335,57.03427400379563,3006492
2023-08-11,BBB.SZ,57.03427400379563,58.195014735455466,56.694593155104364,57.89102484535131,1865520
2023-08-14,BBB.SZ,57.89102484535131,58.146532782765185,56.79330433461412,57.184360568121484,3634150
2023-08-15,BBB.SZ,57.184360568121484,58.170214323981696,56.733635255803264,57.66449633478447,1841888
2023-08-16,BBB.SZ,57.66449633478447,58.88103187347197,57.16333833458072,58.50086518561366,3346434
2023-08-17,BBB.SZ,58.50086518561366,58.826059129908295,57.107283079412504,57.30681493440935,222019
2023-08-18,BBB.SZ,57.30681493440935,57.634744602064586,56.98525403467755,57.54289181275681,4666156
2023-08-21,BBB.SZ,57.54289181275681,57.902739736322104,56.736261760323714,57.22155933544812,1865317
2023-08-22,BBB.SZ,57.22155933544812,57.313882722426506,56.620087894971064,57.18621921269578,279001
2023-08-23,BBB.SZ,57.18621921269578,57.653500967568064,56.67437776309433,57.44077122720235,2992927
2023-08-24,BBB.SZ,57.44077122720235,57.54743866273012,56.90124448554545,57.131423505542884,3345988
2023-08-25,BBB.SZ,57.131423505542884,57.53561116723481,56.56416529724479,56.69763617711191,784494
2023-08-28,BBB.SZ,56.69763617711191,56.879479046832046,56.405687058703464,56.739933134359966,3227022
2023-08-29,BBB.SZ,56.739933134359966,56.97952680993837,55.61379386081229,56.03662345893344,3948189
2023-08-30,BBB.SZ,56.03662345893344,56.54145237808624,55.05631473937676,55.342958399697544,693731
2023-08-31,BBB.SZ,55.342958399697544,55.94330420222295,55.061250665527666,55.80707880797294,2516826
2023-09-01,BBB.SZ,55.80707880797294,56.10420396099957,54.609247308710884,55.07536049382855,4954491
2023-09-04,BBB.SZ,55.07536049382855,55.77762680683703,54.858730601130034,55.528687216378835,4390447
2023-09-05,BBB.SZ,55.528687216378835,55.8890062645979,55.04736181187537,55.85146411737201,3963741
2023-09-06,BBB.SZ,55.85146411737201,56.300018512103385,54.50659507961436,54.74553996021631,244771
2023-09-07,BBB.SZ,54.74553996021631,54.808822306717154,54.132106383281716,54.32867919833727,1108923
2023-09-08,BBB.SZ,54.32867919833727,55.393593341368565,54.067200472412026,55.11770592499928,3098111
2023-09-11,BBB.SZ,55.11770592499928,55.43884614106204,54.080586010788814,54.50261315796799,1920908
2023-09-12,BBB.SZ,54.50261315796799,54.8552478631464,54.131656776953754,54.223675398708636,4954977
2023-09-13,BBB.SZ,54.223675398708636,54.92258587456445,54.09538312887591,54.53852555153793,1817534
2023-09-14,BBB.SZ,54.53852555153793,55.223390919211276,54.01829750837676,55.06337193442508,211362
2023-09-15,BBB.SZ,55.06337193442508,55.09612353875294,54.80017314548879,54.91919239694526,4016533
